6.40161e+08,113166,1.47846e+07,6923
6.25487e+08,113414,1.4788e+07,6923
6.10808e+08,113433,1.47921e+07,6923
5.96124e+08,113330,1.47975e+07,6923
5.8143e+08,113420,1.48071e+07,7300
5.68798e+08,97248.7,1.27298e+07,7300
5.56163e+08,97260.6,1.27315e+07,7300
5.43527e+08,97445.1,1.27334e+07,7300
5.3089e+08,97372.3,1.27352e+07,7300
5.1825e+08,97346.3,1.27373e+07,7300
5.05608e+08,97595.8,1.27396e+07,7300
4.92963e+08,97540.3,1.2742e+07,7300
4.80316e+08,97493.8,1.27448e+07,7300
4.67665e+08,97450.4,1.2748e+07,7300
4.55011e+08,97596,1.2752e+07,7300
4.42351e+08,97660.9,1.27574e+07,7300
4.29682e+08,97650.6,1.2767e+07,7708
4.19174e+08,81011.9,1.05887e+07,7708
4.08665e+08,81290,1.05903e+07,7708
3.98154e+08,81156.3,1.05918e+07,7708
3.87642e+08,81196,1.05935e+07,7708
3.77128e+08,81266.6,1.05954e+07,7708
3.66612e+08,81293.5,1.05973e+07,7708
3.56094e+08,81416.7,1.05996e+07,7708
3.45573e+08,81282.8,1.06019e+07,7708
3.3505e+08,81347.2,1.06048e+07,7708
3.24523e+08,81427.3,1.06083e+07,7708
3.13991e+08,81626.3,1.06131e+07,7708
3.03452e+08,81714.1,1.06213e+07,8063
2.94741e+08,67484.9,8.77806e+06,8063
2.86029e+08,67570,8.7795e+06,8063
2.77316e+08,67536.7,8.78097e+06,8063
2.68601e+08,67417.2,8.78249e+06,8063
2.59884e+08,67401.9,8.7842e+06,8063
2.51165e+08,67734.8,8.78624e+06,8063
2.42445e+08,67578.3,8.78823e+06,8063
2.33722e+08,67516.7,8.79055e+06,8063
2.24996e+08,67465.1,8.79325e+06,8063
2.16267e+08,67517.6,8.79664e+06,8063
2.07533e+08,67746.7,8.80136e+06,8063
1.98792e+08,67686.6,8.80945e+06,8433
1.91859e+08,53706.2,6.98595e+06,8433
1.84926e+08,53634.8,6.98722e+06,8433
1.77991e+08,53563.4,6.98857e+06,8433
1.71054e+08,53709.2,6.99016e+06,8433
1.64116e+08,53646.7,6.99177e+06,8433
1.57176e+08,53713.3,6.99361e+06,8433
1.50234e+08,53863.5,6.99571e+06,8433
1.4329e+08,53787.2,6.99799e+06,8433
1.36343e+08,53943,7.00082e+06,8433
1.29393e+08,53896.8,7.00423e+06,8433
1.22438e+08,53849.2,7.00897e+06,8433
1.15474e+08,53938.3,7.01778e+06,8855
1.10544e+08,38314.3,4.96858e+06,8855
1.05612e+08,38352.3,4.96968e+06,8855
1.0068e+08,38436.3,4.97089e+06,8855
9.57462e+07,38394.5,4.97212e+06,8855
9.08111e+07,38345,4.97347e+06,8855
8.58745e+07,38473,4.97506e+06,8855
8.09362e+07,38354.5,4.97671e+06,8855
7.59959e+07,38421.9,4.97872e+06,8855
7.10532e+07,38292.4,4.98101e+06,8855
6.61075e+07,38404.9,4.98404e+06,8855
6.11578e+07,38495.4,4.98828e+06,8855
5.62002e+07,38474.3,4.99599e+06,9255
5.30484e+07,24405.3,3.17624e+06,9255
4.98957e+07,24450.5,3.1771e+06,9255
4.67422e+07,24461.6,3.17801e+06,9255
4.35877e+07,24453.2,3.17899e+06,9255
4.0432e+07,24398.7,3.18005e+06,9255
3.72751e+07,24372.6,3.18126e+06,9255
3.41169e+07,24513.5,3.18272e+06,9255
3.09571e+07,24465.4,3.18432e+06,9255
2.77952e+07,24482.9,3.1863e+06,9255
2.46309e+07,24461.2,3.18881e+06,9255
2.14629e+07,24477.4,3.19244e+06,9255
1.82881e+07,24619.1,3.19942e+06,9641
1.67694e+07,11635.5,1.53032e+06,9641
1.52502e+07,11662.1,1.53086e+06,9641
1.37304e+07,11642.2,1.53144e+06,9641
1.221e+07,11679.9,1.5321e+06,9641
1.06888e+07,11611.3,1.53279e+06,9641
9.16683e+06,11607.7,1.53362e+06,9641
7.64391e+06,11735.2,1.53466e+06,9641
6.11979e+06,11688.3,1.5358e+06,9641
4.59421e+06,11667.9,1.53725e+06,9641
3.06668e+06,11651.3,1.53918e+06,9641
1.53626e+06,11711.5,1.54213e+06,9641
6.5711e-10,11785.1,1.54805e+06,10000
